Lipid,Class,FAD265_m3_59_B,FAD199_m1_66_B,FAD199_m3_66_B,FAD201_m5_61_B,FAD265_m3_59_D,FAD199_m1_66_D,FAD199_m3_66_D,FAD201_m5_61_D,FAD265_m2_74_A,FAD261_m3_81_A,FAD309_55_A,FAD325_39_A,FAD265_m2_74_C,FAD261_m3_81_C,FAD309_55_C,FAD325_39_C,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
"[TG(62:10),TG(61:3)]_FA16:0",TAG,1006.2600708007812,1007.8200721740724,1006.6800727844238,1003.780055999756,1005.5400657653807,1016.9600715637208,1040.780071258545,1014.740062713623,1011.4800720214844,1023.0600700378418,1086.1000785827637,1102.0400733947754,1002.7600708007812,1000.9400672912598,1026.680076599121,1003.540069580078,1011.4800796508788,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:10),TG(61:3)]_FA16:1",TAG,1049.2600631713867,1051.0000762939453,1056.2000770568848,1052.5600814819336,1053.760066986084,1058.8200759887695,1048.080078125,1046.300075531006,1049.4600715637207,1067.0800666809082,1048.0400733947754,1049.300067901611,1139.4800758361816,1050.4200744628906,1052.9400749206543,1050.3800659179688,1066.0000762939453,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:11),TG(61:4)]_FA16:0",TAG,1005.7600708007812,1008.040069580078,1007.260066986084,1003.920066833496,1024.5400772094729,1008.6800727844238,1017.6400756835938,1010.9800643920898,1012.5600700378418,1027.020076751709,1029.6800651550293,1004.6800651550292,1001.9600715637208,1003.1400680541992,1217.200096130371,1002.9000778198242,1011.220069885254,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:11),TG(61:4)]_FA16:1",TAG,1049.900074005127,1050.3800659179688,1056.0600700378418,1053.0600700378418,1053.3800735473633,1051.7800788879397,1047.4400672912598,1066.7400817871094,1061.3200798034668,1048.1200828552246,1047.6000709533691,1049.340087890625,1052.1400718688965,1073.860080718994,1052.6000709533691,1051.7600784301758,1106.2000770568848,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:12),TG(61:5)]_FA16:0",TAG,1014.620059967041,1007.6400566101074,1005.9800643920898,1016.6200637817384,1060.400074005127,1110.1800689697266,1007.0200729370116,1006.8600616455078,1012.8200721740724,1006.8400688171388,1096.0400772094729,1004.4000663757324,1003.1600570678712,1000.400074005127,1029.2800674438477,1003.5000610351562,1011.7200775146484,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:12),TG(61:5)]_FA16:1",TAG,1081.9200820922852,1050.660068511963,1065.520076751709,1065.1600723266602,1053.9400634765625,1052.3200721740725,1096.0400619506836,1046.1000747680664,1049.8400650024414,1048.340072631836,1098.4000778198242,1067.2600784301758,1052.520076751709,1051.1800804138184,1071.7200775146484,1086.5000762939453,1071.6000785827637,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:13),TG(61:6)]_FA16:0",TAG,1055.6600761413574,1007.9400749206544,1031.060073852539,1016.5600700378418,1005.4000549316406,1039.460075378418,1059.5000762939453,1020.600067138672,1028.2200736999512,1006.8400688171388,1001.7400741577148,1004.4200630187988,1002.300064086914,1000.5000686645508,1012.0800743103028,1002.9800643920898,1010.9400634765624,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:13),TG(61:6)]_FA16:1",TAG,1049.5200805664062,1050.6400680541992,1055.880069732666,1051.5000648498535,1054.000072479248,1052.5200805664062,1093.5600776672363,1060.7000617980957,1049.3000717163086,1047.760066986084,1050.440071105957,1049.380069732666,1050.6200675964355,1051.340068817139,1066.280086517334,1049.1000747680664,1047.3000793457031,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:14),TG(61:7),TG(60:0)]_FA16:0",TAG,1005.5800666809082,1007.1200675964355,1006.6800651550292,1024.340072631836,1084.280071258545,1043.280071258545,1106.8200798034668,1057.2400665283203,1051.0400657653809,1024.52006149292,1009.960075378418,1085.8000717163086,1002.540069580078,1153.880084991455,1002.5800704956056,1003.6800765991212,1011.2800750732422,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:14),TG(61:7),TG(60:0)]_FA16:1",TAG,1050.5800743103027,1051.000072479248,1056.5800704956057,1052.7200813293457,1054.100082397461,1052.280071258545,1046.3600730895996,1046.5800704956057,1049.7400741577148,1047.980068206787,1047.6400680541992,1049.3400764465332,1051.2000694274902,1050.560073852539,1052.6400718688965,1050.1000709533691,1048.1600608825684,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:15),TG(61:8),TG(60:1)]_FA16:0",TAG,1005.4000625610352,1008.1600685119628,1005.720069885254,1083.5600662231443,1035.6800727844238,1042.2400703430176,1007.900074005127,1049.260066986084,1047.7600746154783,1055.720069885254,1021.540069580078,1004.3600692749023,1002.840061187744,1001.0800628662108,1064.9200744628906,1003.3000564575196,1011.7400665283204,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:15),TG(61:8),TG(60:1)]_FA16:1",TAG,1051.440071105957,1050.0600776672363,1085.7800788879397,1064.3600845336914,1054.4800834655762,1051.580078125,1046.720069885254,1046.940071105957,1113.1000785827637,1048.4200706481934,1092.5800743103027,1062.3600845336914,1052.0400772094729,1079.3800811767578,1052.220085144043,1049.7200660705566,1047.4400749206543,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:16),TG(61:9),TG(60:2)]_FA16:0",TAG,1005.740062713623,1008.3400688171388,1006.4600715637208,1062.340061187744,1005.2000694274902,1095.8600769042969,1007.4800682067872,1038.4600715637207,1012.3000679016112,1007.2000694274902,1016.1400604248048,1035.4200630187988,1002.520076751709,1001.6600646972656,1044.62007522583,1003.0000762939452,1010.6600799560548,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:16),TG(61:9),TG(60:2)]_FA16:1",TAG,1051.480079650879,1055.3800773620603,1055.9200706481934,1052.060073852539,1070.060073852539,1055.1600723266602,1047.4200706481934,1047.0400657653809,1049.3200721740725,1047.940071105957,1144.54008102417,1049.6400680541992,1052.6800804138184,1058.1400756835938,1052.0800819396973,1051.1600723266602,1096.2800827026367,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA16:0",TAG,1006.800075531006,1007.7600708007812,1006.4600677490234,1004.7000694274902,1043.0200729370115,1024.840068817139,1007.1000785827636,1043.0600662231443,1011.840061187744,1007.2600708007812,1002.6600723266602,1033.7200736999512,1002.6800651550292,1090.4400749206543,1028.840068817139,1003.1800651550292,1011.740077972412,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:7),TG(61:0)]_FA16:1",TAG,1050.3200759887695,1051.0400657653809,1056.1600723266602,1051.5600662231443,1054.360080718994,1052.3800621032717,1046.5200653076172,1046.100082397461,1048.8000717163086,1048.1800689697266,1073.1400833129885,1049.480068206787,1052.5800819396973,1050.5600700378418,1052.1800842285156,1050.1200675964355,1048.240077972412,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA16:0",TAG,1006.1800727844238,1017.1000633239746,1006.760066986084,1069.5200843811035,1004.800064086914,1051.040069580078,1007.1400680541992,1071.2000846862793,1046.4600715637207,1063.060073852539,1073.260066986084,1154.2200775146484,1033.4800720214844,1024.4200744628906,1007.1600608825684,1002.840072631836,1028.7400665283203,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:8),TG(61:1)]_FA16:1",TAG,1049.9000701904297,1077.080078125,1056.220069885254,1051.9000816345217,1054.2600784301758,1052.7800750732422,1047.040069580078,1046.7200660705566,1086.2200736999512,1047.8200759887695,1047.7600784301758,1048.920078277588,1052.1200790405271,1050.240077972412,1052.340068817139,1050.180076599121,1047.3200798034668,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA16:0",TAG,1006.7200736999512,1007.5400772094728,1006.820068359375,1006.6800689697266,1072.0000686645508,1007.460075378418,1007.3600692749023,1006.840072631836,1013.2400703430176,1008.1800765991212,1002.6800651550292,1003.9600715637208,1008.1200790405272,1001.1200714111328,1002.840072631836,1113.900074005127,1010.9600715637208,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(62:9),TG(61:2)]_FA16:1",TAG,1049.5800895690918,1050.5800704956057,1055.12007522583,1072.5000801086426,1054.0000686645508,1051.7000694274902,1046.5200805664062,1046.0400657653809,1050.380084991455,1047.300064086914,1062.100067138672,1049.360080718994,1116.8000793457031,1050.6800727844238,1052.540069580078,1072.2000770568848,1048.080078125,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA16:0",TAG,1006.4200553894044,1008.0000648498536,1006.2600593566896,1003.5200729370116,1050.060073852539,1007.6400604248048,1047.420078277588,1006.7000732421876,1012.0200653076172,1066.2000732421875,1046.500072479248,1018.4200630187988,1002.0800743103028,1023.0000648498536,1002.5600700378418,1024.360080718994,1011.62007522583,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(63:11),TG(62:4)]_FA16:1",TAG,1051.2600746154783,1049.9600830078125,1055.560073852539,1051.9600677490234,1108.2000694274902,1135.0600776672363,1105.3600730895996,1045.920066833496,1069.160083770752,1047.7200622558594,1087.1800804138184,1049.0000839233398,1052.6000633239746,1051.080078125,1052.1400756835938,1049.800064086914,1047.420078277588,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA16:0",TAG,1006.4400672912598,1028.480068206787,1006.3800735473632,1004.0400772094728,1080.940071105957,1007.4600677490234,1022.3600654602052,1006.9800796508788,1013.3600692749023,1007.2400665283204,1032.5600700378418,1074.0000801086426,1002.4600563049316,1000.9800682067872,1003.000072479248,1002.7600593566896,1011.3200645446776,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(63:12),TG(62:5)]_FA16:1",TAG,1050.5000686645508,1050.5800857543943,1054.7600708007812,1051.720085144043,1053.9400749206543,1052.440071105957,1047.7800636291504,1046.4000663757324,1048.9800834655762,1074.660068511963,1047.7200813293457,1049.9200744628906,1052.1200675964355,1051.4600791931152,1100.5800857543943,1049.8600769042969,1047.920066833496,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(63:13),TG(62:6)]_FA16:0",TAG,1006.900074005127,1008.2600746154784,1005.9600677490234,1003.1600570678712,1011.7000694274902,1056.6400680541992,1007.9200592041016,1007.1600685119628,1012.0400657653807,1007.4400672912598,1002.5000648498536,1041.640064239502,1060.7000694274902,1007.580078125,1003.1800651550292,1003.5000648498536,1011.9200630187988,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(63:13),TG(62:6)]_FA16:1",TAG,1049.3600692749023,1050.4000778198242,1067.62007522583,1070.5400733947754,1098.6000747680664,1052.180076599121,1048.400074005127,1046.3000717163086,1048.3600730895996,1077.5800743103027,1048.400074005127,1049.9000854492188,1052.2200889587402,1050.800067901611,1053.440071105957,1049.9800834655762,1048.1600608825684,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:10),TG(63:3)]_FA16:0",TAG,1006.8600692749023,1006.9400672912598,1007.1600646972656,1003.5600624084472,1043.7400741577148,1101.420078277588,1007.6400718688964,1037.2200660705566,1013.020076751709,1062.840061187744,1002.6200675964355,1005.2800674438477,1035.840061187744,1004.4800643920898,1002.320068359375,1003.0200691223145,1035.600082397461,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:10),TG(63:3)]_FA16:1",TAG,1050.6600875854492,1050.860080718994,1055.660068511963,1067.420066833496,1053.9800720214844,1052.6200675964355,1046.660068511963,1055.5800666809082,1049.1000747680664,1049.280071258545,1047.3800811767578,1049.4600715637207,1052.660083770752,1086.0200881958008,1052.480068206787,1049.9800758361816,1047.0000648498535,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:11),TG(63:4)]_FA16:0",TAG,1008.1600685119628,1008.1400680541992,1006.7600746154784,1003.7800636291504,1005.400074005127,1039.5800666809082,1007.6800651550292,1006.4800796508788,1023.1600799560548,1030.9000701904297,1031.7800674438477,1004.9000663757324,1002.4200706481934,1014.4800643920898,1003.2600631713868,1002.5200653076172,1014.400074005127,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:11),TG(63:4)]_FA16:1",TAG,1051.0600662231443,1050.1200714111328,1055.4400672912598,1051.660068511963,1054.0000762939453,1052.2600784301758,1047.200065612793,1046.400074005127,1049.2000694274902,1047.4600715637207,1058.5000648498535,1049.4000663757324,1052.5000686645508,1052.3200798034668,1052.2800750732422,1049.680076599121,1047.7400703430176,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:12),TG(63:5)]_FA16:0",TAG,1007.0800666809082,1007.0400619506836,1006.8600730895996,1005.380069732666,1006.1000709533693,1007.4200744628906,1016.8000679016112,1012.4600715637208,1029.5000762939453,1020.180061340332,1033.5200653076172,1004.4800796508788,1002.5200843811036,1000.4200706481934,1002.2000732421876,1004.3600730895996,1010.8400764465332,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:12),TG(63:5)]_FA16:1",TAG,1050.580078125,1050.500072479248,1109.020076751709,1110.04008102417,1053.8600692749023,1052.060073852539,1047.0200691223145,1046.0800704956057,1049.3800773620603,1048.3600730895996,1056.2600708007812,1049.7400817871094,1052.1400718688965,1050.8800773620603,1052.400074005127,1050.2200736999512,1048.400074005127,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:13),TG(63:6)]_FA16:0",TAG,1028.5600700378418,1030.2600708007812,1035.02006149292,1003.640064239502,1006.0000686645508,1006.200065612793,1007.2800750732422,1044.4200859069824,1013.1000747680664,1011.9400634765624,1070.2200775146484,1004.0000686645508,1002.1800689697266,1000.9800720214844,1002.680061340332,1003.5000686645508,1011.9800758361816,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:13),TG(63:6)]_FA16:1",TAG,1049.7400665283203,1050.300064086914,1055.5600776672363,1051.3000717163086,1053.8400764465332,1051.6600799560547,1046.880069732666,1045.7800750732422,1049.6800651550293,1047.840072631836,1048.800067901611,1048.9400672912598,1064.6400909423828,1063.8200798034668,1052.2400703430176,1050.4000663757324,1112.4600791931152,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:14),TG(63:7),TG(62:0)]_FA16:0",TAG,1007.2400741577148,1007.9800758361816,1019.6200714111328,1035.5600662231443,1051.280071258545,1007.6200637817384,1007.2400665283204,1051.5200691223145,1011.9000778198242,1030.0600624084473,1003.2000694274902,1004.240062713623,1002.7600708007812,1001.0600662231444,1002.8400688171388,1002.9200630187988,1011.2200622558594,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:14),TG(63:7),TG(62:0)]_FA16:1",TAG,1050.500087738037,1049.6000747680664,1055.7400741577148,1052.800075531006,1053.7600708007812,1053.060073852539,1047.3800735473633,1062.5400733947754,1049.9600715637207,1048.4000816345217,1078.4600677490234,1049.060073852539,1052.700065612793,1051.360065460205,1052.1800727844238,1050.600067138672,1067.020076751709,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:15),TG(63:8),TG(62:1)]_FA16:0",TAG,1007.3600616455078,1007.600067138672,1005.4400749206544,1032.1200790405271,1075.4600677490234,1009.0200729370116,1006.9400749206544,1043.3800773620603,1011.880069732666,1007.6200790405272,1037.3200645446775,1020.420078277588,1002.800064086914,1000.940071105957,1003.1000633239746,1003.6800765991212,1031.4600791931152,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:15),TG(63:8),TG(62:1)]_FA16:1",TAG,1049.6600723266602,1067.9600791931152,1055.6000633239746,1050.7400703430176,1054.1400718688965,1136.4000854492188,1046.7400741577148,1054.380069732666,1125.9400749206543,1048.4000701904297,1108.0000762939453,1049.1200714111328,1052.060073852539,1051.0800704956057,1073.1600875854492,1049.440071105957,1079.7800674438477,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:16),TG(63:9),TG(62:2)]_FA16:0",TAG,1007.9800720214844,1007.6000747680664,1006.7000617980956,1009.5400733947754,1040.4000701904297,1007.3800735473632,1007.52006149292,1006.9000663757324,1012.7000732421876,1007.9600639343262,1002.8000717163086,1054.6800689697266,1001.320068359375,1000.9600677490234,1002.260066986084,1003.3000679016112,1010.6200714111328,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:16),TG(63:9),TG(62:2)]_FA16:1",TAG,1050.440071105957,1051.1200637817385,1055.04008102417,1086.8200721740725,1054.0200729370115,1052.0800743103027,1046.4200630187988,1056.540069580078,1049.7000694274902,1055.1600723266602,1048.4600677490234,1049.1000747680664,1052.0600814819336,1050.4200630187988,1052.800067901611,1049.1400756835938,1047.7600631713867,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:17),TG(63:10),TG(62:3)]_FA16:0",TAG,1006.5800590515136,1008.1600685119628,1006.680061340332,1003.240062713623,1041.0200805664062,1007.460075378418,1045.0000686645508,1007.1000747680664,1012.5600700378418,1006.9000625610352,1002.6000633239746,1004.600067138672,1002.6000709533693,1000.1400756835938,1009.9200706481934,1003.760066986084,1011.4600715637208,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:17),TG(63:10),TG(62:3)]_FA16:1",TAG,1052.580078125,1050.660068511963,1055.8600692749023,1052.260066986084,1054.0800704956057,1074.6600761413574,1047.1800689697266,1046.3800659179688,1048.9200744628906,1047.9800758361816,1048.7600708007812,1049.480068206787,1051.9600715637207,1049.9400787353516,1052.120059967041,1096.7000846862793,1047.4000701904297,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(64:6)]_FA16:0,TAG,1006.8000717163086,1007.8600769042968,1006.9400749206544,1003.9000663757324,1042.6200714111328,1031.6200790405271,1007.8400764465332,1051.280071258545,1028.960075378418,1016.8400688171388,1003.0200576782228,1023.6600685119628,1002.760066986084,1013.1000823974608,1002.3200759887696,1003.0200691223145,1011.5600738525392,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(64:6)]_FA16:1,TAG,1050.280071258545,1050.8400802612305,1055.300075531006,1052.1800842285156,1054.080078125,1052.040069580078,1047.300067901611,1047.0000762939453,1049.6200675964355,1048.2200775146484,1048.2400703430176,1049.5800743103027,1073.6600761413574,1050.4600830078125,1051.8400764465332,1050.560073852539,1047.680076599121,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:7),TG(63:0)]_FA16:0",TAG,1016.9800720214844,1042.3800621032717,1068.2000732421875,1003.7200622558594,1042.200065612793,1006.6600685119628,1007.7400703430176,1026.960060119629,1011.6800842285156,1025.500072479248,1003.7200660705566,1005.1200637817384,1018.6800727844238,1000.3400688171388,1003.1400680541992,1002.640064239502,1011.9800720214844,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:7),TG(63:0)]_FA16:1",TAG,1050.300067901611,1050.5600700378418,1056.140064239502,1052.2200775146484,1054.360065460205,1094.6200828552246,1046.7800636291504,1045.54008102417,1048.760082244873,1047.4600791931152,1047.5800666809082,1048.8200721740725,1052.0200729370115,1051.0400772094729,1053.1400718688965,1050.0200691223145,1048.2800674438477,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(64:8),TG(63:1)]_FA16:0",TAG,1007.3200721740724,1007.820068359375,1006.1400756835938,1003.760066986084,1022.4800682067872,1047.5400657653809,1008.200065612793,1048.860065460205,1012.0000762939452,1007.4800643920898,1002.9400596618652,1004.5200691223145,1079.2600860595703,1026.8600692749023,1009.9800720214844,1004.2800674438477,1011.320068359375,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
